"ID","Symbol","Market","Name","MainSector","Sector","Industry","ListingDate","HomePage"
2151,"215570","KONEX","크로넥스","NULL","자연과학 및 공학 연구개발업","CRO 및 생물종(미니피그)","2015-12-28","http://www.cronex.co.kr"
2152,"217950","KONEX","파마리서치바이오","NULL","의약품 제조업","메디컬 에스테틱, 생물학적 제재","2015-11-05","http://www.pr-bio.co.kr"
2153,"202960","KONEX","판도라티비","NULL","소프트웨어 개발 및 공급업","판도라TV, KM 플레이어","2014-08-11","http://www.pandora.tv"
2154,"150440","KONEX","피노텍","NULL","소프트웨어 개발 및 공급업","인터넷전자등기시스템, 비대면금융거래플랫폼, 로보카운슬링 솔루션, 비대면실명확인 솔루션, 대출간편이동서비스(싸니자로)","2014-12-05","http://www.finotek.co.kr"
2155,"001460","KOSPI","BYC","경기관련소비재","봉제의복 제조업","메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급","1975-06-02","http://home.byc.co.kr"
2156,"005830","KOSPI","DB손해보험","금융","보험업","자동차보험,화재보험,해상보험,특종보험,장기보험","1973-06-28","http://www.idbins.com"
2157,"114090","KOSPI","GKL","경기관련소비재","유원지 및 기타 오락관련 서비스업","카지노","2009-11-19","http://www.grandkorea.com"
2158,"175330","KOSPI","JB금융지주","금융","기타 금융업","금융지주 회사","2013-07-18","http://www.jbfg.com"
2159,"234080","KOSPI","JW생명과학","건강관리","의약품 제조업","기초수액, TPN, 특수수액, HEMO, 영양수액 등","2016-10-27","http://www.jw-lifescience.co.kr"
2160,"096760","KOSPI","JW홀딩스","건강관리","기타 금융업","의약품 수출입업","2007-07-31","http://jw-holdings.co.kr"
2161,"033180","KOSPI","KH 필룩스","IT","전자부품 제조업","전자부품(페라이트코아,트랜스포머,데코램프) 제조/온라인정보 제공/부동산 임대","2001-12-26","http://www.feelux.com"
2162,"003550","KOSPI","LG","산업재","기타 금융업","지주회사","1970-02-13","http://www.lg.co.kr"
2163,"000680","KOSPI","LS네트웍스","경기관련소비재","상품 종합 도매업","혁화,의류,등산용품 도매,제조/부동산 임대","1973-11-15","http://www.lsnetworks.co.kr"
2164,"383800","KOSPI","LX홀딩스","산업재","기타 금융업","지주회사","2021-05-27","http://www.lxholdings.co.kr"
2165,"006120","KOSPI","SK디스커버리","에너지","기타 금융업","화섬사(폴리에스테르원사(폴리에스터F,폴리에스터SF),폴리에스터직물,아세테이트),석유화학부문(TPA,DMT),섬유원료,직물,BOTTLE용CHIP,접착제,폴리우레탄 제조,","1976-06-29","http://www.skdiscovery.com"
2166,"000860","KOSPI","강남제비스코","산업재","기타 화학제품 제조업","도료(페인트,락카,신나,에나멜,바니쉬),안료 제조,판매","1975-11-12","http://www.jevisco.com"
2167,"012200","KOSPI","계양전기","경기관련소비재","일반 목적용 기계 제조업","전동공구(그라인더,드릴,커팅머신 등), 엔진, 자동차용 모터 제조","1988-07-06","http://www.keyang.co.kr"
2168,"017040","KOSPI","광명전기","산업재","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","수배전반,가스절연개폐장치,빌딩자동화시스템,중앙감시반,자동제어반 제조,도소매,무역","1990-09-14","http://www.kmec.co.kr"
2169,"083420","KOSPI","그린케미칼","소재","기타 화학제품 제조업","비이온계면활성제 제조,도매","2005-10-20","http://www.korgc.com"
2170,"214330","KOSPI","금호에이치티","경기관련소비재","자동차 신품 부품 제조업","자동차용 전구 및 LED모듈","2015-11-11","http://www.kumhoht.co.kr"
2171,"004540","KOSPI","깨끗한나라","소재","펄프, 종이 및 판지 제조업","펄프,판지원지,화장지 제조,수출입","1975-06-25","http://www.kleannara.com"
2172,"003580","KOSPI","넥스트사이언스","필수소비재","기타 비금속광물 광업","무연탄채굴,원유,유전개발,가스전 개발/부동산 임대","1990-03-23","http://nextscience.co.kr/"
2173,"251270","KOSPI","넷마블","커뮤니케이션서비스","소프트웨어 개발 및 공급업","온라인·모바일 게임 소프트웨어 개발 및 공급","2017-05-12","http://company.netmarble.com"
2174,"000320","KOSPI","노루홀딩스","산업재","기타 금융업","지주사업","1973-08-10","http://www.norooholdings.co.kr"
2175,"000490","KOSPI","대동","산업재","특수 목적용 기계 제조업","경운기,트랙터,이앙기,바인더,수확기(콤바인),농업용엔진 및 부품 제조,판매","1975-06-27","http://www.daedong.co.kr"
2176,"084690","KOSPI","대상홀딩스","필수소비재","기타 금융업","지주회사","2005-08-17","nan"
2177,"009320","KOSPI","대우부품","경기관련소비재","자동차 신품 부품 제조업","전해콘덴서,복합부품,전자튜너 제조","1989-08-25","http://www.dwecc.com"
2178,"042660","KOSPI","대우조선해양","산업재","선박 및 보트 건조업","선박 제조","2001-02-02","http://www.dsme.co.kr"
2179,"015230","KOSPI","대창단조","산업재","자동차 신품 부품 제조업","자동차,중장비 부품(크랭크샤프트,트랙링크조립체,커넥팅로드,중장비롤러류),기어,동력전달장치,단조가공품,단조품 제조","1989-07-25","http://www.dcf.co.kr"
2180,"016090","KOSPI","대현","경기관련소비재","봉제의복 제조업","여성의류 및 악세사리류 제조,도매,유통(백화점)","1990-09-20","http://www.daehyun.co.kr"
2181,"000640","KOSPI","동아쏘시오홀딩스","건강관리","기타 금융업","의약품(피로회복제/박카스,병원용의약품),비의약품(의료기기,염모제,가글제) 제조,도소매/화장품 생산","1970-02-10","http://www.donga.co.kr"
2182,"028100","KOSPI","동아지질","산업재","기반조성 및 시설물 축조관련 전문공사업","보링그라우팅공사,토공사,철근콘크리트공사,상하수도공사,비계구조물해체공사,수중공사/지질조사,시공감리","2009-06-12","http://www.dage.co.kr"
2183,"163560","KOSPI","동일고무벨트","경기관련소비재","고무제품 제조업","산업용고무제품, 종합고무부품","2012-10-19","http://www.drbworld.com"
2184,"004890","KOSPI","동일산업","소재","1차 철강 제조업","봉강,합금철,철근,마봉강,냉간압조용선재,주조,지선,주강,다이아몬드공구 제조,도매","2005-06-30","http://www.dongil.co.kr"
2185,"016740","KOSPI","두올","경기관련소비재","자동차 신품 부품 제조업","시트 커버 및 시트 원단","2016-07-29","http://www.idual.co.kr"
2186,"192650","KOSPI","드림텍","IT","전자부품 제조업","모바일 PBA, 지문인식 모듈, 전장 LED 모듈 등","2019-03-14","http://www.idreamtech.co.kr"
2187,"000400","KOSPI","롯데손해보험","금융","보험업","손해보험업","1971-04-16","http://www.lotteins.co.kr"
2188,"280360","KOSPI","롯데제과","필수소비재","기타 식품 제조업","껌,캔디,초코,비스켓,빙과","2017-10-30","http://www.lotteconf.co.kr/"
2189,"004990","KOSPI","롯데지주","필수소비재","기타 금융업","지주회사","1974-02-16","http://www.lotte.co.kr"
2190,"012690","KOSPI","모나리자","필수소비재","기타 종이 및 판지 제품 제조업","화장지,미용티슈 제조,도매","1988-10-14","http://www.monarisa.co.kr"
2191,"009200","KOSPI","무림페이퍼","소재","펄프, 종이 및 판지 제조업","지류,아트지,백상지 제조","1990-06-09","http://www.moorim.co.kr"
2192,"025560","KOSPI","미래산업","IT","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","PCB마운터,반도체검사장비(반도체테스트핸들러),LCD 검사장비,리드프레임매가진 제조,도매,무역","1996-11-22","http://www.mirae.co.kr"
2193,"107590","KOSPI","미원홀딩스","소재","기타 금융업","도료첨가제","2009-03-02","nan"
2194,"000890","KOSPI","보해양조","필수소비재","알코올음료 제조업","주류(소주,매취,실비우스,위스키) 제조,음료 도매","1988-09-23","http://www.bohae.co.kr"
2195,"030790","KOSPI","비케이탑스","경기관련소비재","컴퓨터 프로그래밍, 시스템 통합 및 관리업","시스템통합소프트웨어 개발, 전자상거래","2010-11-02","http://www.bktops.co.kr"
2196,"028260","KOSPI","삼성물산","산업재","기타 전문 도매업","도소매, 건설, 남자용 정장 제조업 등","2014-12-18","http://www.samsungcnt.com"
2197,"001820","KOSPI","삼화콘덴서공업","IT","전자부품 제조업","콘덴서(축전기) 제조","1976-06-26","http://www.samwha.com"
2198,"041650","KOSPI","상신브레이크","경기관련소비재","자동차 신품 부품 제조업","자동차 브레이크 슈 어셈블리,브레이크패드 제조/군납업,무역/부동산 임대","2004-10-27","http://www.sangsin.com"
2199,"017390","KOSPI","서울도시가스","유틸리티","연료용 가스 제조 및 배관공급업","도시가스공급,가스공급설비공사","1995-08-18","http://www.seoulgas.co.kr"
2200,"007610","KOSPI","선도전기","산업재","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","수배전반,중전기기 제조,도매/전기공사","1989-11-30","http://www.seondo.co.kr"
2201,"004980","KOSPI","성신양회","산업재","시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트,레미콘 제조","1976-06-30","http://www.sungshincement.co.kr"
2202,"004080","KOSPI","신흥","건강관리","기계장비 및 관련 물품 도매업","치과용기자재(방사선장치,전기진단장치),주사침 도소매,제조/부동산 임대","1991-02-08","http://www.shinhung.co.kr"
2203,"112610","KOSPI","씨에스윈드","산업재","구조용 금속제품, 탱크 및 증기발생기 제조업","풍력발전타워 제조","2014-11-27","http://www.cswind.com"
2204,"002790","KOSPI","아모레퍼시픽그룹","경기관련소비재","기타 화학제품 제조업","지주회사","1973-04-30","http://www.apgroup.com"
2205,"012170","KOSPI","아센디오","커뮤니케이션서비스","영화, 비디오물, 방송프로그램 제작 및 배급업","석탄(점결탄) 판매","1989-12-20","http://ascendio.co.kr"
2206,"020560","KOSPI","아시아나항공","산업재","항공 여객 운송업","항공운송(여객운송,화물운송)/항공기 제조,정비수리","2008-03-28","http://www.flyasiana.com"
2207,"326030","KOSPI","에스케이바이오팜","건강관리","자연과학 및 공학 연구개발업","신경질환 및 정신질환을 포함한 중추신경 관련 신약 개발","2020-07-02","nan"
2208,"140910","KOSPI","에이리츠","금융","부동산 임대 및 공급업","nan","2011-07-14","http://www.areit.co.kr"
2209,"003060","KOSPI","에이프로젠제약","건강관리","의약품 제조업","의약품(항생제,영양수액제,드링크제,철결핍성빈혈예방치료제,경옥동충하초) 제조,판매","1984-10-19","http://www.aprogen-pharm.com"
2210,"244920","KOSPI","에이플러스에셋","금융","보험 및 연금관련 서비스업","보험대리 및 중개업","2020-11-20","nan"
2211,"380440","KOSPI","엔에이치스팩19호","금융","금융 지원 서비스업","기타 금융지원(SPAC)","2021-05-21","nan"
2212,"010120","KOSPI","엘에스일렉트릭","산업재","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","고압기기,저압기기,변압기,배전반,PLC,인버터,빌딩설비,공조기,건축배관,자동화기기 제조,동가공","1994-07-11","http://www.ls-electric.com"
2213,"006740","KOSPI","영풍제지","소재","골판지, 종이 상자 및 종이용기 제조업","골판지원지,지관원지,라이나원지 제조","1996-07-03","http://www.yp21.co.kr"
2214,"015360","KOSPI","예스코홀딩스","유틸리티","기타 금융업","지주사업","1996-12-24","http://www.yescoholdings.com"
2215,"010050","KOSPI","우리종금","금융","기타 금융업","종합금융,주택할부금융,부동산","1974-09-11","http://wooriib.com"
2216,"010400","KOSPI","우진아이엔에스","산업재","건물설비 설치 공사업","반도체/디스플레이 코팅덕트","2018-09-14","http://www.woojini.com"
2217,"095720","KOSPI","웅진씽크빅","경기관련소비재","초등 교육기관","기타출판 제조/서적,교구,통신판매 도소매/부동산 임대/교구렌탈,컴퓨터운용관련서비스","2007-05-31","http://www.wjthinkbig.com"
2218,"000700","KOSPI","유수홀딩스","산업재","회사 본부 및 경영 컨설팅 서비스업","지주사업","1956-03-03","http://www.eusu-holdings.com"
2219,"072130","KOSPI","유엔젤","IT","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","소프트웨어(무선인터넷 솔루션,ASP통신사업자용 지능망솔루션 및 단문메세지센터) 개발,공급","2003-07-01","http://www.uangel.com"
2220,"000220","KOSPI","유유제약","건강관리","의약품 제조업","의약품 제조,판매","1975-11-18","http://www.yuyu.co.kr"
2221,"008730","KOSPI","율촌화학","소재","플라스틱제품 제조업","연포장재,필름,골판지상자,합성수지,플라스틱일반성형제품 제조","1988-08-30","http://www.youlchon.com"
2222,"350520","KOSPI","이지스레지던스리츠","금융","부동산 임대 및 공급업","부동산투자, 취득, 매매, 임대","2020-08-05","http://igisresidencereit.com/"
2223,"000760","KOSPI","이화산업","소재","기타 전문 도매업","염료(반응성염료,분산염료,범용염료,직접염료,산성염료),염료화성품,합성수지,고무 도매,제조","1994-04-29","http://www.rifa.co.kr"
2224,"023810","KOSPI","인팩","경기관련소비재","자동차 신품 부품 제조업","자동차용 케이블,전자정보통신관련기기 제조,도매","2004-09-21","http://www.infac.com"
2225,"003200","KOSPI","일신방직","경기관련소비재","방적 및 가공사 제조업","면사,P/C혼방사,P/C혼방직물,화섬사 제조,수출","1973-05-23","http://www.ilshin.co.kr"
2226,"271940","KOSPI","일진하이솔루스","경기관련소비재","그외 기타 운송장비 제조업","수소승용용기, 매연저감장치 등","2021-09-01","http://hysolus.co.kr"
2227,"226320","KOSPI","잇츠한불","경기관련소비재","기타 화학제품 제조업","스킨케어 베이직, 포인트 메이크업, 스킨케어 스페셜, 베이스 메이크업 등","2015-12-28","http://www.itshanbul.com"
2228,"000950","KOSPI","전방","경기관련소비재","방적 및 가공사 제조업","면사,면혼방사,마혼방사,화섬사,염색사,자수사,소모사,면직물,면혼방직물,화섬직물,특수가공직물 제조,판매,수출","1968-10-21","http://www.chonbang.co.kr"
2229,"006220","KOSPI","제주은행","금융","은행 및 저축기관","은행업무,외국환업무,신탁업무","1972-12-28","http://www.e-jejubank.com"
2230,"089590","KOSPI","제주항공","산업재","항공 여객 운송업","여객운송서비스, 화물운송서비스","2015-11-06","http://www.jejuair.net"
2231,"185750","KOSPI","종근당","건강관리","의약품 제조업","딜라트렌,리피로우","2013-12-06","http://www.ckdpharm.com"
2232,"010580","KOSPI","지코","경기관련소비재","자동차 신품 부품 제조업","자동차부품(워터펌프,오일펌프,엔진헤드(GV6),프론트케이스) 제조","1994-12-27","http://www.jico21.com"
2233,"003780","KOSPI","진양산업","소재","플라스틱제품 제조업","합성수지,폴리우레탄스폰지 제조,도매,수출입","1973-06-26","http://www.cyc1963.com"
2234,"100250","KOSPI","진양홀딩스","소재","플라스틱제품 제조업","투자,경영컨설팅","2008-02-15","http://cyholdings.kr"
2235,"011000","KOSPI","진원생명과학","건강관리","의약품 제조업","플라스미드","1987-11-16","http://www.genels.com"
2236,"002780","KOSPI","진흥기업","산업재","토목 건설업","아파트건설,토목공사,건축공사,국내도급공사","1977-06-25","http://www.chinhung.co.kr"
2237,"000650","KOSPI","천일고속","산업재","육상 여객 운송업","고속버스운수(경부선,44개 노선),도로여객운수업,운수창고업,유류판매,부동산 임대","1977-06-23","http://www.chunilexpress.com"
2238,"033250","KOSPI","체시스","경기관련소비재","자동차 신품 부품 제조업","자동차부품,뒷차축 제조","1999-08-11","http://www.chasys.com"
2239,"006380","KOSPI","카프로","소재","기초 화학물질 제조업","카프로락탐,유안비료 제조","1974-05-28","http://www.hcccapro.co.kr"
2240,"030200","KOSPI","케이티","커뮤니케이션서비스","전기 통신업","유무선통신사업,공중전기통신사업,인터넷,전자상거래,네트워크(전용회선,데이터통신,초고속사업 등)","1998-12-23","http://www.kt.com"
2241,"033780","KOSPI","케이티앤지","필수소비재","담배 제조업","잎담배,제조담배,홍삼,홍삼제품 제조,판매","1999-10-08","http://www.ktng.com"
2242,"010770","KOSPI","평화홀딩스","경기관련소비재","자동차 신품 부품 제조업","지주회사","1986-03-31","http://www.phhc.co.kr"
2243,"103140","KOSPI","풍산","소재","1차 비철금속 제조업","nan","2008-07-30","http://www.poongsan.co.kr"
2244,"086790","KOSPI","하나금융지주","금융","기타 금융업","기타 금융","2005-12-12","http://www.hanafn.com"
2245,"036460","KOSPI","한국가스공사","유틸리티","연료용 가스 제조 및 배관공급업","액화천연가스 공급,제조,도매,개발","1999-12-15","http://www.kogas.or.kr"
2246,"002960","KOSPI","한국쉘석유","에너지","석유 정제품 제조업","윤활유,그리스 제조,도매","1988-08-10","http://www.shell.co.kr"
2247,"007280","KOSPI","한국특강","소재","1차 철강 제조업","철강압연제품(앵글,이형형강,평철,환봉) 제조,판매","1989-11-13","http://www.ekosco.com"
2248,"003680","KOSPI","한성기업","필수소비재","수산물 가공 및 저장 처리업","냉동식품,햄제품 제조,도매,보관/원양어업","1989-01-26","http://www.hsep.com"
2249,"016450","KOSPI","한세예스24홀딩스","경기관련소비재","봉제의복 제조업","의류(니트) 제조,도소매,원단 제조,부동산 임대","2000-01-06","http://www.hansaeyes24.com"
2250,"014130","KOSPI","한익스프레스","산업재","도로 화물 운송업","특수화물 운송(유류,화학류,벌크제품 등),냉동차,탱크로리운송,복합운송 주선,임대,택배/특장차,중기 제조,판매","1989-07-25","http://www.hanex.co.kr"
2251,"003300","KOSPI","한일홀딩스","산업재","시멘트, 석회, 플라스터 및 그 제품 제조업","지주사업","1969-11-20","http://www.hanil.com"
2252,"180640","KOSPI","한진칼","산업재","항공 여객 운송업","지주사업, 경영자문 및 컨설팅","2013-09-16","http://www.hanjinkal.co.kr"
2253,"005110","KOSPI","한창","금융","기계장비 및 관련 물품 도매업","소화기, 통신장비 유통","1976-06-01","http://www.hanchang.co.kr"
2254,"372910","KOSPI","한컴라이프케어","건강관리","의료용 기기 제조업","공기호흡기, 방독면, 보호복 등","2021-08-17","http://www.hancomlifecare.com"
2255,"005440","KOSPI","현대그린푸드","경기관련소비재","종합 소매업","백화점,여행알선,숙박,음식점/부동산 임대","1989-08-22","http://www.hyundaigreenfood.com"
2256,"064350","KOSPI","현대로템","산업재","철도장비 제조업","철도차량, 특수중기, 산업기계","2013-10-30","http://www.hyundai-rotem.co.kr"
2257,"010620","KOSPI","현대미포조선","산업재","선박 및 보트 건조업","선박수리,선박개조,선박신조","1983-12-20","http://www.hmd.co.kr"
2258,"011210","KOSPI","현대위아","경기관련소비재","자동차 신품 부품 제조업","자동차부품, 공작기계 등","2011-02-21","http://www.hyundai-wia.com"
2259,"005380","KOSPI","현대자동차","경기관련소비재","자동차용 엔진 및 자동차 제조업","자동차(승용차,버스,트럭,특장차),자동차부품,자동차전착도료 제조,차량정비사업","1974-06-28","http://www.hyundai.com"
2260,"011760","KOSPI","현대코퍼레이션","산업재","상품 종합 도매업","자동차,철강,기계,선박,플랜트,컴퓨터,전자제품 수출,수출입대행/자원(탄광,유전) 개발","1977-12-01","http://www.hyundaicorp.co.kr"
2261,"227840","KOSPI","현대코퍼레이션홀딩스","필수소비재","음·식료품 및 담배 도매업","브랜드사업, 육류유통","2015-10-23","http://www.hyundaicorpholdings.com"
2262,"010690","KOSPI","화신","경기관련소비재","자동차 신품 부품 제조업","자동차엔진부품(ARM류,C/MBR류),자동차부품 제조","1994-01-14","http://www.hwashin.co.kr"
2263,"298040","KOSPI","효성중공업","산업재","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","-","2018-07-13","http://www.hyosungheavyindustries.com"
2264,"000540","KOSPI","흥국화재","금융","보험업","손해보험","1974-12-05","http://www.insurance.co.kr"
2265,"003280","KOSPI","흥아해운","산업재","해상 운송업","외항화물운송업(케미컬탱커)","1976-06-29","http://www.heung-a.com"
2266,"265520","KOSDAQ","AP시스템","IT","특수 목적용 기계 제조업","디스플레이 제조 장비","2017-04-07","http://www.apsystems.co.kr"
2267,"211270","KOSDAQ","AP위성","IT","통신 및 방송 장비 제조업","위성통신 단말기","2016-03-04","http://www.apsi.co.kr"
2268,"032790","KOSDAQ","BNGT","IT","기계장비 및 관련 물품 도매업","Bio 이종장기 사업, ICT 프린터 현상기","1997-06-26","http://www.mgenplus.com"
2269,"950170","KOSDAQ","JTC","경기관련소비재","종합 소매업","식품류, 생활용품류, 화장품류 (사후면세업)","2018-04-06","http://www.groupjtc.com/korean/"
2270,"226360","KOSDAQ","KH E&T","산업재","토목 건설업","기업인수합병","2015-10-22","nan"
2271,"111870","KOSDAQ","KH 일렉트론","IT","영상 및 음향기기 제조업","이어폰,헤드폰,키패드","2010-11-05","http://www.esambon.com"
2272,"091340","KOSDAQ","S&K폴리텍","IT","전자부품 제조업","고밀도폴리우레탄폼시트","2007-07-30","http://www.snkpolytec.com"
2273,"036540","KOSDAQ","SFA반도체","IT","반도체 제조업","반도체패키지(SOP,DIP,QFP)","2001-05-02","http://www.sts-semi.co.kr"
2274,"049470","KOSDAQ","SGA","IT","소프트웨어 개발 및 공급업","산업용컴퓨터 제조, 판매","2001-10-11","http://www.sgacorp.kr"
2275,"016250","KOSDAQ","SGC이테크건설","산업재","건물 건설업","건축공사, 플랜트설비, 토목공사","1999-12-28","http://www.sgcetec.co.kr"
2276,"063440","KOSDAQ","SM Life Design","커뮤니케이션서비스","기록매체 복제업","추첨식복권 제조, 일반출판 인쇄, CD ·DVD 복제","2002-05-30","http://smlifedesign.com"
2277,"089230","KOSDAQ","THE E&M","커뮤니케이션서비스","기타 정보 서비스업","인터넷 개인방송 플랫폼","2006-10-10","http://www.theenm.com"
2278,"161570","KOSDAQ","THE MIDONG","경기관련소비재","영상 및 음향기기 제조업","차량용 블랙박스, 차량운행보조시스템","2013-11-13","http://www.the-midong.com"
2279,"038340","KOSDAQ","UCI","경기관련소비재","일반 교습 학원","캐패시터","2001-11-22","http://www.ucigroup.co.kr"
2280,"215000","KOSDAQ","골프존","커뮤니케이션서비스","소프트웨어 개발 및 공급업","골프시뮬레이터","2015-04-03","http://www.golfzon.com"
2281,"121440","KOSDAQ","골프존뉴딘홀딩스","경기관련소비재","상품 중개업","골프시뮬레이터","2011-05-20","http://company.golfzon.com"
2282,"355150","KOSDAQ","교보10호기업인수목적","금융","기타 금융업","기업 인수 및 합병","2020-09-18","nan"
2283,"900070","KOSDAQ","글로벌에스엠","경기관련소비재","기타 금융업","자회사 제품 : IT기기용 정밀 화스너부품(스크류, 샤프트, 스프링)","2009-12-23","http://www.globalsmtech.com"
2284,"036190","KOSDAQ","금화피에스시","산업재","전기 및 통신 공사업","설비,철물,전기,강구조물","2000-12-26","http://www.geumhwa.co.kr"
2285,"950220","KOSDAQ","네오이뮨텍","Reg.S","자연과학 및 공학 연구개발업","면역항암제","2021-03-16","http://neoimmunetech.co.kr"
2286,"306620","KOSDAQ","네온테크","IT","특수 목적용 기계 제조업","기업인수합병","2018-10-31","nan"
2287,"234690","KOSDAQ","녹십자웰빙","건강관리","의약품 제조업","전문의약품, 건강기능식품","2019-10-14","http://www.greencrosswb.com"
2288,"069140","KOSDAQ","누리플랜","산업재","구조용 금속제품, 탱크 및 증기발생기 제조업","경관조명, 경관시설","2010-10-26","http://www.nuriplan.com"
2289,"270870","KOSDAQ","뉴트리","건강관리","기타 식품 제조업","에버콜라겐, 판도라 다이어트 등","2018-12-13","http://www.newtree.co.kr"
2290,"119860","KOSDAQ","다나와","경기관련소비재","소프트웨어 개발 및 공급업","인터넷쇼핑몰 가격비교서비스, 온라인광고","2011-01-24","http://www.danawa.com"
2291,"093640","KOSDAQ","다믈멀티미디어","IT","반도체 제조업","멀티미디어반도체","2007-10-19","http://www.tamulm.com"
2292,"048470","KOSDAQ","대동스틸","소재","1차 철강 제조업","열연박판, 후판, 무늬강판 외","2002-01-10","http://WWW.DAEDONGSTEEL.CO.KR"
2293,"387310","KOSDAQ","대신밸런스제10호스팩","금융","금융 지원 서비스업","금융 지원 서비스업","2021-09-17","nan"
2294,"078600","KOSDAQ","대주전자재료","IT","전자부품 제조업","전도성페이스트,태양전지 페이스트,고분자재료,PIG,이차전지용음극재료","2004-12-10","http://www.daejoo.co.kr"
2295,"263800","KOSDAQ","데이타솔루션","IT","기계장비 및 관련 물품 도매업","EMC스토리지, SPSS, SI","2017-08-03","http://www.datasolution.kr"
2296,"206560","KOSDAQ","덱스터","커뮤니케이션서비스","영화, 비디오물, 방송프로그램 제작 및 배급업","시각효과(Visual Effect, VFX)","2015-12-22","http://www.dexterstudios.com"
2297,"261200","KOSDAQ","덴티스","건강관리","의료용 기기 제조업","임플란트외","2017-06-26","http://www.dentis.co.kr"
2298,"075970","KOSDAQ","동국알앤에스","소재","기타 비금속 광물제품 제조업","내화물","2004-02-13","http://www.dkref.co.kr"
2299,"013120","KOSDAQ","동원개발","산업재","건물 건설업","도급공사","1994-12-29","http://www.dongwonapt.co.kr"
2300,"109860","KOSDAQ","동일금속","산업재","금속 주조업","크롤러크레인용 트랙슈 어셈블리, 굴삭기용 아이들러 트랙슈 스프링 등","2009-07-28","http://www.dongilmetal.co.kr"
2301,"025900","KOSDAQ","동화기업","산업재","나무제품 제조업","PB, MDF, 표면재,온돌마루, 창호, 도어 등","1995-08-07","http://www.dongwha.co.kr"
2302,"030350","KOSDAQ","드래곤플라이","커뮤니케이션서비스","소프트웨어 개발 및 공급업","온라인게임","1997-11-10","http://www.dragonflygame.com"
2303,"376300","KOSDAQ","디어유","IT","소프트웨어 개발 및 공급업","모바일 어플리케이션(DearU bubble, Lysn)","2021-11-10","http://www.dear-u.co"
2304,"197140","KOSDAQ","디지캡","IT","소프트웨어 개발 및 공급업","보호솔루션, 방송서비스솔루션 등","2018-09-07","http://www.digicaps.com"
2305,"317120","KOSDAQ","라닉스","IT","반도체 제조업","자동차 및 IoT 통신, 보안솔루션","2019-09-18","http://www.ranix.co.kr"
2306,"171120","KOSDAQ","라이온켐텍","산업재","기타 화학제품 제조업","합성왁스, 인조대리석","2013-11-19","http://www.lctkorea.com"
2307,"347700","KOSDAQ","라이프시맨틱스","건강관리","소프트웨어 개발 및 공급업","소프트웨어(개인건강기록 플랫폼,진료기록번역플랫폼,질병분류기호 검색) 개발,공급/의료기기 도매/자문,컨설팅/전자상거래,통신판매","2021-03-23","http://lifesemantics.kr"
2308,"108490","KOSDAQ","로보티즈","경기관련소비재","특수 목적용 기계 제조업","솔루션(로봇 엑츄에이터 모듈과 구동 소프트웨어), 에듀테인먼트 로봇, 로봇 플랫폼","2018-10-26","nan"
2309,"071280","KOSDAQ","로체시스템즈","IT","특수 목적용 기계 제조업","LCD 제조용 이송장비","2003-11-14","http://www.rorze.co.kr"
2310,"058470","KOSDAQ","리노공업","IT","전자부품 제조업","리노핀, 반도체 소켓 등","2001-12-18","http://leeno.com/kr"
2311,"377450","KOSDAQ","리파인","산업재","기타 정보 서비스업","권리조사","2021-10-29","http://www.refine.co.kr"
2312,"195500","KOSDAQ","마니커에프앤지","필수소비재","도축, 육류 가공 및 저장 처리업","육가공품, 튀김류, 패티류, 삼계탕 등","2019-08-20","http://www.manikerfng.com"
2313,"305090","KOSDAQ","마이크로디지탈","건강관리","의료용 기기 제조업","바이오 분석 시스템, 메디칼 자동화 시스템","2019-06-05","http://www.md-best.com"
2314,"093520","KOSDAQ","매커스","IT","기계장비 및 관련 물품 도매업","자일링스(Xilinx)비메모리반도체(PLDchip)유통","2007-02-12","http://www.makus.co.kr"
2315,"041920","KOSDAQ","메디아나","건강관리","의료용 기기 제조업","환자감시장치, 자동심장 제세동기(AED)","2014-10-07","http://www.mediana.co.kr"
2316,"054180","KOSDAQ","메디콕스","산업재","선박 및 보트 건조업","XML/SGML 관련 제품 및 솔루션","2001-10-16","http://www.megabion.co.kr"
2317,"100030","KOSDAQ","모바일리더","IT","소프트웨어 개발 및 공급업","금융솔루션,동기화솔루션","2010-05-25","http://mobileleader.com"
2318,"218150","KOSDAQ","미래생명자원","필수소비재","동물용 사료 및 조제식품 제조업","동물용 사료 및 조제식품 제조업","2015-06-18","http://www.milaebio.com"
2319,"064520","KOSDAQ","바른전자","IT","반도체 제조업","메모리 카드, 스마트 카드 등","2002-12-04","http://www.bec.co.kr"
2320,"046310","KOSDAQ","백금T&A","IT","통신 및 방송 장비 제조업","레이더디텍터","2002-02-05","http://www.bgtna.com"
2321,"066410","KOSDAQ","버킷스튜디오","IT","영화, 비디오물, 방송프로그램 제작 및 배급업","DVD타이틀","2003-12-19","http://www.towin-global.com"
