"COMP_ID","ID","Code","Quarter","NetRevenue","NetRevenueRate","NetProfitMargin","NetProfitMarginRate","DERatio","PER","PSR","PBR","PCR","OperationActivities","InvestingActivities","FinancingActivities","DividendYield","DividendPayoutRatio","ROA","REO"
23,185,"007690","2017-12-01",10760,NULL,411,NULL,68.54,8.94,NULL,0.79,NULL,301,-769,219,2.37,20.69,9.18,5.71
23,186,"007690","2018-12-01",12806,NULL,450,NULL,71,5.9,NULL,0.53,NULL,-121,-112,349,3.28,18.56,9.5,5.68
23,187,"007690","2019-12-01",11214,NULL,350,NULL,69.4,7.81,NULL,0.51,NULL,879,-1020,-21,3.18,23.82,6.93,4.04
23,188,"007690","2020-12-01",11327,NULL,294,NULL,68.51,10.68,NULL,0.55,NULL,790,-653,131,2.22,22.21,5.54,3.35
23,189,"007690","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
23,190,"007690","2022-12-01",14727,NULL,1181,NULL,NULL,4.12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
23,191,"007690","2023-12-01",15234,NULL,1427,NULL,NULL,3.41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
24,192,"005320","2016-12-01",1974,NULL,62,NULL,139.97,7.2,NULL,0.9,NULL,7,-159,172,0,0,14.97,5.7
24,193,"005320","2017-12-01",1916,NULL,-90,NULL,149.37,NULL,NULL,0.94,NULL,-68,-44,30,0,0,-19.01,-7.78
24,194,"005320","2018-12-01",2196,NULL,30,NULL,156.47,12.36,NULL,0.76,NULL,-39,15,8,0,0,6.53,2.58
24,195,"005320","2019-12-01",2231,NULL,-40,NULL,106.66,NULL,NULL,0.52,NULL,39,-240,243,0,0,-7.07,-3.1
24,196,"005320","2020-12-01",2534,NULL,159,NULL,107.68,9.23,NULL,1.81,NULL,266,49,310,1.19,12.14,20.63,9.95
24,197,"005320","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
24,198,"005320","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
24,199,"005320","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25,200,"014530","2016-12-01",2312,NULL,140,NULL,37.06,8.15,NULL,0.82,NULL,296,-22,-73,3.52,28.67,10.35,7.38
25,201,"014530","2017-12-01",4901,NULL,151,NULL,80.94,7.85,NULL,0.77,NULL,41,-482,375,4.71,35.67,10.48,6.56
25,202,"014530","2018-12-01",8309,NULL,163,NULL,75.17,7.05,NULL,0.69,NULL,124,-133,-108,4.86,33.06,10.57,5.94
25,203,"014530","2019-12-01",7956,NULL,144,NULL,71.27,8.37,NULL,0.69,NULL,30,-122,-4,4.64,37.53,8.75,4.98
25,204,"014530","2020-12-01",6229,NULL,77,NULL,69.41,15.63,NULL,0.68,NULL,244,-106,-27,4.05,61.14,4.54,2.46
25,205,"014530","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25,206,"014530","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25,207,"014530","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
26,208,"008350","2016-12-01",4007,NULL,204,NULL,131.23,6.45,NULL,1.07,NULL,413,-156,-338,0,0,18.08,7.16
26,209,"008350","2017-12-01",4007,NULL,217,NULL,92.58,5.03,NULL,0.74,NULL,303,-143,-129,0,0,16.08,7.66
26,210,"008350","2018-12-01",3478,NULL,252,NULL,79.6,12.4,NULL,1.85,NULL,242,-82,-65,0,0,NULL,NULL
26,211,"008350","2019-12-01",3248,NULL,145,NULL,65.01,24.65,NULL,1.99,NULL,277,-26,-109,0,0,8.33,4.84
26,212,"008350","2020-12-01",2685,NULL,105,NULL,55.72,49.22,NULL,2.74,NULL,-90,10,-30,NULL,0,5.72,3.57
26,213,"008350","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
26,214,"008350","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
26,215,"008350","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
27,216,"353200","1900-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
27,217,"353200","1900-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
27,218,"353200","1900-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
27,219,"353200","2019-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
27,220,"353200","2020-12-01",6206,NULL,-87,NULL,26.87,NULL,NULL,1.02,NULL,829,-838,-62,2.38,-176.94,NULL,NULL
27,221,"353200","2021-12-01",9796,NULL,608,NULL,30.34,18.84,NULL,1.69,NULL,1607,-1069,-874,1.35,24.37,9.26,7.2
27,222,"353200","2022-12-01",11870,NULL,940,NULL,30.62,12.2,NULL,1.52,NULL,1715,-1079,-954,1.41,16.53,13.14,10.07
27,223,"353200","2023-12-01",14225,NULL,1188,NULL,30.31,9.65,NULL,1.34,NULL,1947,-913,-1004,1.41,13.08,14.76,11.32
28,224,"128820","2016-12-01",8370,NULL,-1007,NULL,453.72,NULL,NULL,1.1,NULL,387,469,-823,0,0,-63.97,-12.35
28,225,"128820","2017-12-01",9003,NULL,2306,NULL,176.03,0.55,NULL,0.3,NULL,102,3655,-3639,NULL,0,73.02,20.08
28,226,"128820","2018-12-01",9455,NULL,-90,NULL,142.1,NULL,NULL,0.29,NULL,-509,710,-112,NULL,0,-1.98,-0.62
28,227,"128820","2019-12-01",8699,NULL,-629,NULL,166.55,NULL,NULL,0.28,NULL,-235,-151,392,NULL,0,-14.15,-5.94
28,228,"128820","2020-12-01",8450,NULL,485,NULL,126.68,2.91,NULL,0.22,NULL,262,-167,4,NULL,0,10.57,4.51
28,229,"128820","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28,230,"128820","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28,231,"128820","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29,232,"047040","2016-12-01",111059,NULL,-7358,NULL,381.68,NULL,NULL,1.03,NULL,3588,-2618,1745,NULL,0,-30.87,-7.54
29,233,"047040","2017-12-01",117668,NULL,2589,NULL,285.25,9.5,NULL,1.08,NULL,3374,849,-7211,NULL,0,12.12,2.75
29,234,"047040","2018-12-01",106055,NULL,2987,NULL,276.83,7.5,NULL,0.97,NULL,1762,-1528,1675,NULL,0,13.2,3.4
29,235,"047040","2019-12-01",86519,NULL,2086,NULL,289.74,9.44,NULL,0.79,NULL,-3097,2542,1076,NULL,0,8.8,2.18
29,236,"047040","2020-12-01",81367,NULL,2838,NULL,247.62,7.3,NULL,0.77,NULL,4084,471,-4190,NULL,0,11.06,2.97
29,237,"047040","2021-12-01",87018,NULL,5046,NULL,212.28,4.82,NULL,0.76,NULL,8276,-3038,-4836,0.06,0.27,17.29,5.27
29,238,"047040","2022-12-01",99227,NULL,5650,NULL,180.72,4.12,NULL,0.62,NULL,4576,-1212,-1496,0.37,1.53,16.49,5.57
29,239,"047040","2023-12-01",108332,NULL,6556,NULL,157.5,3.55,NULL,0.53,NULL,6430,-1185,-1547,0.37,1.33,16.38,6.08
30,240,"003090","2016-12-01",10150,NULL,198,NULL,69.7,25.83,NULL,0.78,NULL,188,-1818,1687,1.14,21.78,4.17,2.55
30,241,"003090","2017-12-01",11240,NULL,663,NULL,64.92,16.98,NULL,1.53,NULL,1478,-825,-348,0.52,6.52,12.86,5.68
30,242,"003090","2018-12-01",12313,NULL,299,NULL,65.11,34.66,NULL,1.35,NULL,454,-792,-64,0.56,14.46,5.36,2.08
30,243,"003090","2019-12-01",13657,NULL,615,NULL,64.44,12.24,NULL,0.91,NULL,1385,-1500,-165,0.77,7.02,10.36,4.32
30,244,"003090","2020-12-01",13553,NULL,984,NULL,64.52,29.73,NULL,3.05,NULL,1454,-308,163,0.2,4.22,15.1,6.75
30,245,"003090","2021-12-01",14856,NULL,731,NULL,66.33,21.28,NULL,NULL,NULL,896,-1719,76,0.37,7.95,NULL,4.58
30,246,"003090","2022-12-01",15803,NULL,1078,NULL,61.98,14.43,NULL,NULL,NULL,1418,-1005,-42,0.37,5.39,NULL,6.94
30,247,"003090","2023-12-01",16767,NULL,1229,NULL,57.46,12.65,NULL,NULL,NULL,1636,-1062,-42,0.37,4.73,NULL,7.43
31,248,"145720","2016-12-01",1200,NULL,198,NULL,169.81,NULL,NULL,0,NULL,176,-191,52,NULL,3.07,33.68,11.83
31,249,"145720","2017-12-01",1506,NULL,301,NULL,91.35,22.94,NULL,3.32,NULL,217,-739,964,0.24,4.3,26.05,12.16
31,250,"145720","2018-12-01",1863,NULL,343,NULL,124.32,18.58,NULL,2.55,NULL,-6,-1118,802,0.26,3.78,19.25,9.16
31,251,"145720","2019-12-01",2526,NULL,148,NULL,164.9,40.28,NULL,2.24,NULL,-116,-560,746,0,0,7.37,2.79
31,252,"145720","2020-12-01",2297,NULL,225,NULL,123.2,20.18,NULL,1.55,NULL,758,-93,-500,0.49,7.65,10.34,4.2
31,253,"145720","2021-12-01",2778,NULL,492,NULL,95.91,12.6,NULL,1.72,NULL,470,-266,-243,0.36,4.5,19.32,9.33
31,254,"145720","2022-12-01",3304,NULL,577,NULL,81.71,10.74,NULL,1.44,NULL,574,-351,-96,0.36,3.84,18.73,9.99
31,255,"145720","2023-12-01",3828,NULL,727,NULL,61.63,8.53,NULL,1.19,NULL,814,-454,-378,0.36,3.04,19.57,11.42
32,256,"282690","2016-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
32,257,"282690","2017-12-01",283,NULL,2,NULL,7.79,114.15,NULL,0.43,NULL,23,-20,23,0,0,NULL,NULL
32,258,"282690","2018-12-01",1613,NULL,162,NULL,8.49,10.78,NULL,0.51,NULL,225,-247,-4,2.36,25.46,4.88,4.51
32,259,"282690","2019-12-01",1560,NULL,247,NULL,8.11,6.86,NULL,0.48,NULL,220,-64,-56,4.05,27.79,NULL,NULL
32,260,"282690","2020-12-01",1432,NULL,133,NULL,7.89,10.17,NULL,0.37,NULL,150,-39,-52,8.1,82.38,3.69,3.41
32,261,"282690","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
32,262,"282690","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
32,263,"282690","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33,264,"286940","2016-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33,265,"286940","2017-12-01",1491,NULL,19,NULL,167.78,NULL,NULL,0,NULL,-102,14,-65,NULL,0,NULL,NULL
33,266,"286940","2018-12-01",8117,NULL,263,NULL,92.06,16.06,NULL,1.45,NULL,1073,-771,570,1.84,35.28,9.65,3.63
33,267,"286940","2019-12-01",8457,NULL,546,NULL,78.45,11.21,NULL,1.6,NULL,1174,-435,-875,1.7,19.4,14.77,7.57
33,268,"286940","2020-12-01",8495,NULL,299,NULL,57.13,20.69,NULL,1.47,NULL,-142,-231,-148,1.74,35.45,7.43,4.44
33,269,"286940","2021-12-01",9501,NULL,432,NULL,53.07,14.78,NULL,1.41,NULL,871,-818,-48,1.69,24.96,10.07,6.5
33,270,"286940","2022-12-01",10585,NULL,472,NULL,60.96,11.58,NULL,1.13,NULL,912,-782,-99,1.97,22.81,10.25,6.53
33,271,"286940","2023-12-01",11834,NULL,583,NULL,57.57,9.39,NULL,1.02,NULL,978,-673,-199,1.97,18.49,11.6,7.29
34,272,"008560","2016-12-01",49466,NULL,2538,NULL,819.33,6.77,NULL,0.84,NULL,-3989,-9962,15052,5.78,35.73,14.12,1.6
34,273,"008560","2017-12-01",52976,NULL,3510,NULL,607.92,8.18,NULL,0.96,NULL,-36507,7361,32848,4.37,36.69,13.79,1.72
34,274,"008560","2018-12-01",87394,NULL,4282,NULL,797.23,7.11,NULL,0.84,NULL,-50427,-1394,51373,4.67,32.54,13,1.57
34,275,"008560","2019-12-01",119126,NULL,5490,NULL,848.18,4.8,NULL,0.62,NULL,-55437,-5710,61231,5.28,24.73,15.05,1.59
34,276,"008560","2020-12-01",166049,NULL,5583,NULL,815.62,4.74,NULL,0.56,NULL,-48104,-4827,53068,8.73,39.89,13.08,1.36
34,277,"008560","2021-12-01",NULL,NULL,7487,NULL,781.21,6.3,NULL,0.77,NULL,NULL,NULL,NULL,1.67,9.79,15.24,1.65
34,278,"008560","2022-12-01",NULL,NULL,6667,NULL,838.48,6.62,NULL,0.62,NULL,NULL,NULL,NULL,1.63,10.23,11.76,1.3
34,279,"008560","2023-12-01",NULL,NULL,6900,NULL,834.14,6.4,NULL,NULL,NULL,NULL,NULL,NULL,1.71,10.37,NULL,1.22
35,280,"017180","2016-12-01",1422,NULL,67,NULL,133.5,16.66,NULL,1.36,NULL,56,-47,142,0.93,17.11,8.75,3.08
35,281,"017180","2017-12-01",1401,NULL,78,NULL,131.11,17.73,NULL,1.41,NULL,80,-276,23,1.74,30.61,8.28,3.56
35,282,"017180","2018-12-01",1475,NULL,10,NULL,161.18,124.16,NULL,1.36,NULL,114,-161,40,0,0,1.05,0.14
35,283,"017180","2019-12-01",1493,NULL,-204,NULL,229.75,NULL,NULL,1.5,NULL,-29,-190,219,0,0,-24.55,-8.21
35,284,"017180","2020-12-01",1279,NULL,-276,NULL,167.72,NULL,NULL,2.82,NULL,-167,-7,213,NULL,0,-33.77,-10.94
35,285,"017180","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
35,286,"017180","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
35,287,"017180","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36,288,"204210","2016-12-01",47,NULL,9,NULL,102.99,34.28,NULL,0.88,NULL,18,-165,236,2.31,99.58,2.46,1.17
36,289,"204210","2017-12-01",42,NULL,6,NULL,91.87,50.79,NULL,0.73,NULL,17,-24,-59,1.95,99.22,1.43,0.73
36,290,"204210","2018-12-01",48,NULL,9,NULL,91.77,26.98,NULL,0.58,NULL,16,-63,-7,2.63,70.9,2.16,1.13
36,291,"204210","2019-12-01",76,NULL,27,NULL,148.45,8.98,NULL,0.56,NULL,76,-341,239,5.37,48.23,6.36,2.88
36,292,"204210","2020-12-01",66,NULL,12,NULL,147.54,19.31,NULL,0.53,NULL,19,-5,-15,5.11,98.71,2.72,1.1
36,293,"204210","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36,294,"204210","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36,295,"204210","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37,296,"003850","2016-12-01",4091,NULL,57,NULL,103.66,96.97,NULL,2.73,NULL,94,324,-385,0.31,28.55,2.9,1.56
37,297,"003850","2017-12-01",4227,NULL,567,NULL,61.23,7.51,NULL,1.66,NULL,-246,-245,395,1.66,11.99,NULL,NULL
37,298,"003850","2018-12-01",4604,NULL,203,NULL,75.72,21.79,NULL,1.66,NULL,389,-564,87,0.6,12.42,8.03,4.76
37,299,"003850","2019-12-01",5243,NULL,322,NULL,79.4,22.84,NULL,2.51,NULL,470,-591,90,0.6,13.05,11.96,6.73
37,300,"003850","2020-12-01",5619,NULL,269,NULL,90.42,36.02,NULL,2.81,NULL,447,-1445,1214,0.48,16.8,8.62,4.65
37,301,"003850","2021-12-01",5815,NULL,270,NULL,90.59,30.13,NULL,2.39,NULL,450,-1450,1210,0.69,21.63,7.94,4.71
37,302,"003850","2022-12-01",6280,NULL,410,NULL,79.31,20.69,NULL,2.16,NULL,500,-310,-140,0.72,14.8,11.45,5.89
37,303,"003850","2023-12-01",6640,NULL,500,NULL,72.45,16.97,NULL,1.93,NULL,540,-260,-50,0.75,12.71,12.55,7.13
38,304,"001270","2016-12-01",7537,NULL,278,NULL,212.75,9.05,NULL,0.4,NULL,1383,-169,-724,6.38,42.93,6.31,2.1
38,305,"001270","2017-12-01",5663,NULL,374,NULL,189.75,8.99,NULL,0.52,NULL,-2592,-34,2514,4.77,31.87,8,2.65
38,306,"001270","2018-12-01",6272,NULL,290,NULL,208.69,10.34,NULL,0.43,NULL,5,23,-67,5.35,37.33,6.17,2.05
38,307,"001270","2019-12-01",6100,NULL,275,NULL,204.8,10.14,NULL,0.38,NULL,643,-97,-1067,5.76,39.42,5.8,1.88
38,308,"001270","2020-12-01",8659,NULL,605,NULL,186.83,4.7,NULL,0.34,NULL,826,-67,1019,5.63,17.89,11.58,3.92
38,309,"001270","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38,310,"001270","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38,311,"001270","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
39,312,"006400","2016-12-01",52008,NULL,2194,NULL,35.9,34.97,NULL,0.69,NULL,-13095,18543,-8187,0.92,30.9,2.02,1.36
39,313,"006400","2017-12-01",63466,NULL,6572,NULL,37.46,21.9,NULL,1.21,NULL,-2501,893,3534,0.49,10.19,5.98,4.2
39,314,"006400","2018-12-01",91583,NULL,7012,NULL,58.28,21.98,NULL,1.23,NULL,2606,-17047,17561,0.46,9.55,6.05,4.25
39,315,"006400","2019-12-01",100974,NULL,3565,NULL,56.81,46.59,NULL,1.28,NULL,9231,-15351,2389,0.42,18.78,2.94,2.05
39,316,"006400","2020-12-01",112948,NULL,5747,NULL,61.2,76.91,NULL,3.24,NULL,19488,-17784,2406,0.16,11.65,4.54,3.05
39,317,"006400","2021-12-01",137712,NULL,11701,NULL,61.28,41.14,NULL,3.17,NULL,15559,-18839,1596,0.15,6.14,8.54,5.52
39,318,"006400","2022-12-01",167457,NULL,14523,NULL,62.64,26.51,NULL,2.28,NULL,22615,-24872,3279,0.19,4.81,9.53,6.11
39,319,"006400","2023-12-01",203265,NULL,17874,NULL,62.7,21.54,NULL,2.04,NULL,27939,-26570,1433,0.19,4.01,10.53,6.72
40,320,"028050","2016-12-01",70105,NULL,266,NULL,458.36,52.58,NULL,2.02,NULL,1879,944,-1019,NULL,0,7.86,0.18
40,321,"028050","2017-12-01",55134,NULL,-644,NULL,419.71,NULL,NULL,2.44,NULL,-1340,-152,381,NULL,0,-6.45,-1.35
40,322,"028050","2018-12-01",54670,NULL,613,NULL,362.96,56.23,NULL,3.39,NULL,4462,207,-8492,NULL,0,6.08,1.3
40,323,"028050","2019-12-01",63921,NULL,3209,NULL,252.51,11.73,NULL,2.86,NULL,7841,-1472,-4223,NULL,0,27.49,7.05
40,324,"028050","2020-12-01",67492,NULL,2525,NULL,200.66,10.29,NULL,1.62,NULL,444,734,704,NULL,0,17.32,5.41
40,325,"028050","2021-12-01",68570,NULL,3928,NULL,159.33,11.65,NULL,2.28,NULL,3422,-1072,-989,0.14,1.66,21.75,7.78
40,326,"028050","2022-12-01",78544,NULL,4302,NULL,142.13,10.73,NULL,1.91,NULL,2478,-566,-51,0,NULL,19.4,7.77
40,327,"028050","2023-12-01",80889,NULL,4446,NULL,119.46,10.38,NULL,1.62,NULL,3804,-643,-77,0.16,1.7,16.84,7.39
41,328,"068290","2016-12-01",1633,NULL,56,NULL,60.72,19.91,NULL,1.32,NULL,114,-214,64,0.99,19.64,6.81,5.97
41,329,"068290","2017-12-01",1766,NULL,34,NULL,58.29,35.39,NULL,1.36,NULL,59,-95,26,1.26,44.43,3.92,3.25
41,330,"068290","2018-12-01",1861,NULL,3,NULL,64.55,338.55,NULL,1.28,NULL,98,-96,30,0.9,305,0.38,0.24
41,331,"068290","2019-12-01",2020,NULL,49,NULL,98.91,52.05,NULL,2.8,NULL,364,-76,-322,0.39,20.53,5.49,3.05
41,332,"068290","2020-12-01",1671,NULL,532,NULL,68.38,4.5,NULL,1.68,NULL,271,77,-320,0.84,3.76,45.58,19.95
41,333,"068290","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
41,334,"068290","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
41,335,"068290","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
42,336,"003720","2016-12-01",1136,NULL,-70,NULL,62.67,NULL,NULL,0.63,NULL,85,-20,-51,0,0,-8.09,-6.57
42,337,"003720","2017-12-01",1004,NULL,-215,NULL,106.8,NULL,NULL,0.73,NULL,-57,77,46,NULL,0,-31.2,-23.61
42,338,"003720","2018-12-01",1029,NULL,-69,NULL,127.04,NULL,NULL,0.61,NULL,-38,-36,14,NULL,0,-13.92,-7.17
42,339,"003720","2019-12-01",1111,NULL,-20,NULL,141.41,NULL,NULL,0.78,NULL,54,-86,3,NULL,0,-4.49,-1.78
42,340,"003720","2020-12-01",1177,NULL,2,NULL,138.23,410.89,NULL,2,NULL,108,-74,-10,NULL,0,0.49,1.07
42,341,"003720","2021-12-01",1309,NULL,30,NULL,137.27,38.82,NULL,2.46,NULL,70,5,66,0,NULL,6.56,2.75
42,342,"003720","2022-12-01",1596,NULL,90,NULL,116.5,12.94,NULL,2.05,NULL,146,5,36,0,NULL,17.29,7.46
42,343,"003720","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
43,344,"010960","2016-12-01",2745,NULL,161,NULL,66.04,5.45,NULL,0.59,NULL,168,-348,72,3.71,20.23,11.82,6.67
43,345,"010960","2017-12-01",2657,NULL,215,NULL,52.89,5.32,NULL,0.68,NULL,55,-35,-19,3.5,18.38,13.77,8.54
43,346,"010960","2018-12-01",2987,NULL,208,NULL,50.43,6.06,NULL,0.67,NULL,70,-18,-68,3.17,18.49,12.09,7.74
43,347,"010960","2019-12-01",3646,NULL,216,NULL,56.64,5.16,NULL,0.55,NULL,302,-183,-59,4.27,20.92,11.65,7.48
43,348,"010960","2020-12-01",3634,NULL,186,NULL,47.98,5.75,NULL,0.47,NULL,-56,105,-80,4.44,23.5,9.26,6.14
43,349,"010960","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
43,350,"010960","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
43,351,"010960","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
44,352,"001290","2016-12-01",636,NULL,-42,NULL,273,NULL,NULL,0.32,NULL,85,48,-109,0,0,-2.97,-0.67
44,353,"001290","2017-12-01",454,NULL,-46,NULL,510.75,NULL,NULL,0.4,NULL,-1133,92,1289,0,0,-3.28,-0.65
44,354,"001290","2018-12-01",343,NULL,-99,NULL,364.78,NULL,NULL,0.9,NULL,1491,7,-1705,0,0,-8.32,-1.46
44,355,"001290","2019-12-01",342,NULL,-81,NULL,208.12,NULL,NULL,0.82,NULL,149,-41,-283,0,0,-6.42,-1.66
44,356,"001290","2020-12-01",364,NULL,25,NULL,196.14,40.66,NULL,0.58,NULL,294,6,-301,0,0,1.54,0.51
44,357,"001290","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
44,358,"001290","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
44,359,"001290","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45,360,"136490","2016-12-01",6453,NULL,315,NULL,179.06,7.22,NULL,1.22,NULL,498,-1070,68,0.36,2.58,16.79,6.67
45,361,"136490","2017-12-01",8167,NULL,534,NULL,105.14,5.35,NULL,1.13,NULL,646,-989,489,0,0,20.98,9.04
45,362,"136490","2018-12-01",9124,NULL,179,NULL,176.98,15.06,NULL,0.85,NULL,-261,-1379,2171,0.44,6.63,5.61,2.31
45,363,"136490","2019-12-01",10140,NULL,214,NULL,196.82,10.45,NULL,0.7,NULL,157,66,-608,0.53,5.56,6.72,2.13
45,364,"136490","2020-12-01",13481,NULL,836,NULL,191.56,3.21,NULL,0.73,NULL,1134,-800,134,0.88,2.84,24.25,8.1
45,365,"136490","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45,366,"136490","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45,367,"136490","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46,368,"002420","2016-12-01",55,NULL,-11,NULL,82.09,NULL,NULL,1,NULL,-7,11,NULL,0,0,-4.6,-2.57
46,369,"002420","2017-12-01",56,NULL,1,NULL,81.76,315.28,NULL,1.26,NULL,-4,-4,NULL,0,0,0.4,0.22
46,370,"002420","2018-12-01",52,NULL,-3,NULL,82.75,NULL,NULL,1.14,NULL,-2,3,NULL,0,0,-1.47,-0.81
46,371,"002420","2019-12-01",51,NULL,-9,NULL,85.21,NULL,NULL,1.05,NULL,-5,6,-1,0,0,-4.11,-2.23
46,372,"002420","2020-12-01",22,NULL,-15,NULL,96.24,NULL,NULL,1.22,NULL,-12,5,9,0,0,-7.13,-3.74
